2.2975,0
0.77958,0
-1.2287,0
-0.16693,0
1.8895,0
-1.5423,0
-1.1467,0
-0.61729,0
-0.051469,0
-0.40492,0
1.9369,0
0.85817,0
1.3577,0
2.4015,0
1.1322,0
1.4381,0
-0.21918,0
1.786,0
2.3203,0
2.8321,0
-1.4487,1
1.5419,1
-0.40821,1
1.6779,1
-0.31343,1
-0.7925,1
0.6047,1
-1.6242,1
1.575,1
2.114,1
0.023363,1
-0.77263,1
0.56911,1
1.6044,1
0.63886,1
-1.9359,1
-0.081439,1
-1.2713,1
1.0972,1
1.8468,1
-2.6129,0
-0.75586,0
-0.44799,0
0.70596,0
0.055009,0
-0.64857,0
-0.28238,0
-1.3248,0
-0.67207,0
-1.7415,0
0.18199,0
0.48311,0
-0.16209,0
0.049287,0
0.81318,0
2.486,0
-0.26124,0
0.76713,0
1.0435,0
1.5543,0
3.1535,0
-2.1412,0
0.16787,0
0.17123,0
0.58878,0
0.60252,0
-0.68766,0
0.59331,0
0.61956,0
2.476,0
1.9165,0
2.0076,0
0.58661,0
1.0518,0
1.5343,0
1.0664,0
1.5244,0
2.4463,0
2.7375,0
0.45668,0
0.96093,0
1.283,0
1.802,0
-1.1644,0
-0.39557,0
1.0094,0
-0.057281,0
-0.13861,0
-0.94635,0
1.237,0
-0.91804,0
1.8203,0
1.6478,0
2.7064,0
2.2014,0
-0.21874,0
0.92772,0
2.8296,0
1.0526,0
2.1289,0
-0.90762,0
2.3532,0
0.60504,0
-0.73039,0
-0.013703,0
-1.3154,0
0.93789,0
-0.20627,0
0.60332,0
-0.45485,0
1.4704,0
0.91213,0
1.7706,0
2.6151,0
1.0044,0
1.6065,0
-0.19504,0
-0.49011,0
-0.71938,0
3.4369,0
0.66418,0
2.3074,0
-0.0319,0
-0.2301,0
0.5933,0
-1.5728,0
-0.077941,0
-0.74524,0
-0.088103,0
1.5588,0
1.3185,0
1.1991,0
2.1571,0
-0.18113,0
2.455,0
1.0508,0
0.90971,0
0.22973,0
1.8353,0
-0.77024,0
2.404,0
-0.79842,0
-0.2079,0
2.6614,0
-0.17474,0
0.41244,0
-1.6895,0
1.5098,0
-0.8343,0
-0.78892,0
-2.1274,0
1.0222,0
1.8707,0
2.2878,0
-0.15493,0
2.1425,0
1.155,0
1.3862,0
1.9644,0
1.0867,0
0.45509,0
-1.1276,0
-1.1467,0
1.1995,0
-0.31437,0
-0.8687,0
2.2232,0
0.732,0
0.95032,0
0.92944,0
2.7119,0
0.055318,0
1.8282,0
-1.412,0
1.276,0
-0.31769,0
2.7535,0
2.34,0
0.71056,0
1.7052,0
-0.94879,1
1.3504,1
-0.80466,1
-0.65975,1
1.7581,1
2.5786,1
-0.51684,1
0.92021,1
1.0856,1
0.35001,1
0.27632,1
0.25374,1
-2.0756,1
0.6843,1
0.53709,1
0.0030896,1
2.1905,1
1.2723,1
0.65945,1
1.3552,1
-0.30043,0
-0.42694,0
2.2507,0
0.85702,0
0.72427,0
1.0829,0
0.62256,0
-0.80044,0
0.57698,0
-0.33294,0
1.5309,0
0.1689,0
1.5244,0
0.84185,0
0.69542,0
-0.73327,0
0.51691,0
1.5633,0
-0.5339,0
1.3439,0
2.2241,1
0.28753,1
2.7049,1
0.94297,1
1.916,1
1.9492,1
-0.15711,1
1.9088,1
-0.54611,1
0.86214,1
0.31494,1
2.1444,1
-2.2463,1
0.50463,1
-0.51243,1
0.91158,1
-1.7007,1
-0.40407,1
0.61369,1
-1.1296,1
-0.90601,0
-0.29305,0
2.3967,0
0.10574,0
0.32985,0
0.24339,0
1.4086,0
0.57209,0
0.21339,0
-0.81808,0
2.3048,0
1.0954,0
2.989,0
-0.37882,0
0.45916,0
0.57133,0
0.65031,0
1.5178,0
1.6983,0
1.6775,0
-1.3377,1
2.3126,1
1.4993,1
1.9405,1
-1.1945,1
-0.40708,1
0.26569,1
2.1426,1
2.1495,1
2.2815,1
-1.3237,1
-0.98888,1
-0.18237,1
0.83178,1
1.1854,1
1.6798,1
-0.4935,1
-0.75802,1
0.29376,1
-0.39779,1
-1.2364,0
0.67701,0
0.73752,0
1.0959,0
-1.0838,0
0.48719,0
0.60803,0
0.86727,0
-0.1862,0
0.4799,0
0.38212,0
1.9217,0
3.5752,0
0.35334,0
1.9125,0
-0.14999,0
-0.69401,0
1.9887,0
2.495,0
-0.55953,0
1.5477,1
1.1621,1
1.4361,1
1.5604,1
0.9432,1
1.4637,1
-0.51134,1
2.0113,1
-0.16867,1
2.9384,1
-1.1784,1
-0.21894,1
-0.88209,1
0.40057,1
-2.9258,1
-1.2492,1
-1.7195,1
-1.163,1
0.54168,1
0.29332,1
-0.28938,0
1.148,0
-1.4339,0
-0.0078253,0
-0.84041,0
-1.3317,0
0.42973,0
-0.52954,0
-1.4507,0
0.55017,0
0.1785,0
1.5647,0
1.986,0
-0.71811,0
-0.003573,0
0.49957,0
0.4213,0
1.0236,0
1.6752,0
1.0005,0
0.075339,1
0.32311,1
0.93664,1
0.68688,1
-0.42795,1
2.1481,1
0.52375,1
3.3024,1
2.5421,1
1.4942,1
-0.75842,1
1.4649,1
0.15782,1
0.83873,1
-0.46205,1
-0.51459,1
0.98145,1
0.89072,1
-1.6674,1
-0.81655,1
2.1167,0
-0.10047,0
0.84435,0
0.67666,0
1.2937,0
-3.0394,0
0.86909,0
2.1737,0
2.6643,0
1.857,0
0.29623,0
2.3781,0
1.356,0
1.9584,0
2.3004,0
0.015325,0
-0.051616,0
-0.22524,0
2.5609,0
-0.93355,0
