0.013284,1
0.0045073,1
1.249,1
1.2552,1
1.2671,1
1.2472,1
1.2495,1
1.2526,1
1.2559,1
-0.0023411,1
0.0053883,1
-0.0008487,1
0.0020396,1
0.0080745,1
0.00073556,1
0.0025042,1
-0.0070777,1
0.0045158,1
0.0076049,1
0.010564,1
-0.014187,1
0.0031042,1
1.2481,1
1.2602,1
1.2486,1
1.2459,1
1.254,1
1.2411,1
1.2596,1
0.0064117,1
0.00013508,1
-0.0044671,1
0.0032904,1
0.0092759,1
0.0036937,1
-0.011193,1
-0.00047086,1
-0.0073504,1
0.0063437,1
0.010677,1
-0.015107,0
-0.0043702,0
-0.0025901,0
0.0040817,0
0.00031805,0
-0.0037498,0
-0.0016326,0
-0.0076596,0
-0.0038857,0
-0.010069,0
-0.0047591,0
-0.0030182,0
1.2497,0
1.2509,0
1.2553,0
1.265,0
1.2491,0
1.2551,0
1.2567,0
0.0031748,0
0.018232,1
-0.01238,1
1.2574,1
1.2575,1
1.2599,1
1.26,1
1.2525,1
1.2599,1
1.2601,1
0.014316,1
0.0052689,1
0.0057956,1
-0.0024203,1
0.0002691,1
0.0030587,1
0.00035386,1
0.0030017,1
0.0083318,1
0.010015,1
-0.0031717,1
0.0055558,1
0.0074177,1
1.267,1
1.2499,1
1.2543,1
1.2624,1
1.2563,1
1.2558,1
1.2511,1
0.0071518,1
-0.01112,1
0.0047118,1
0.0037147,1
0.0098353,1
0.0069151,1
-0.0070772,1
-0.00044874,1
0.010547,1
0.00027317,1
0.0064959,1
-0.0052476,0
0.013606,0
0.0034981,0
-0.0042229,0
-7.9226e-05,0
-0.0076053,0
0.0054226,0
-0.0011926,0
0.0034882,0
-0.0026298,0
0.0026886,0
-0.00053923,0
1.2612,0
1.2661,0
1.2568,0
1.2602,0
1.2498,0
1.2481,0
1.2468,0
0.014058,0
0.0038401,0
0.013341,0
-0.00018443,0
-0.0013304,0
0.0034303,0
-0.0090933,0
-0.00045063,0
-0.0043087,0
-0.00050938,0
0.0090126,0
0.0018095,0
0.0011194,0
1.2635,0
1.25,0
1.2653,0
1.2571,0
1.2563,0
1.2524,0
1.2617,0
-0.010267,0
0.013899,1
-0.0046162,1
1.2557,1
1.2723,1
1.2559,1
1.2593,1
1.2472,1
1.2657,1
1.2521,1
-0.0045613,1
-0.018114,1
9.6241e-05,1
0.0050018,1
0.0074133,1
-0.0067098,1
0.0065732,1
0.00086391,1
0.0022004,1
0.0055437,1
0.00046907,1
0.0026312,1
-0.0065195,1
1.2504,1
1.264,1
1.2552,1
1.252,1
1.2699,1
1.2613,1
1.2626,1
0.0053738,1
0.009865,1
-0.0054946,1
0.0047558,1
-0.013978,1
0.0015631,1
-0.0076513,1
0.010105,1
0.0077144,1
-0.0017064,1
0.0040444,1
-0.0113,1
0.0019928,1
1.2467,1
1.2475,1
1.2615,1
1.2663,1
1.2484,1
1.2567,1
1.2576,1
-0.0037913,1
0.0015976,1
0.0014671,1
-0.012,1
0.0039564,1
0.0031053,1
1.7863e-05,1
0.012665,1
0.0073558,1
0.0038128,1
0.0078351,1
-0.001737,0
-0.0024684,0
0.013013,0
0.004955,0
0.0041875,0
0.006261,0
0.0035994,0
-0.0046279,0
0.0033359,0
-0.001925,0
0.0030356,0
-0.004839,0
1.2603,0
1.2564,0
1.2555,0
1.2473,0
1.2545,0
1.2606,0
1.2484,0
0.0019542,0
0.0070433,1
-0.0041533,1
1.2672,1
1.257,1
1.2626,1
1.2628,1
1.2507,1
1.2626,1
1.2484,1
-0.00083129,1
0.0018209,1
0.012398,1
-0.012987,1
0.0029176,1
-0.0029627,1
0.0052705,1
-0.0098329,1
-0.0023362,1
0.0035482,1
-0.0065308,1
-0.0052383,1
-0.0016943,1
1.2713,1
1.2581,1
1.2594,1
1.2589,1
1.2656,1
1.2608,1
1.2587,1
-0.0047299,1
0.0075092,1
0.00051654,1
0.011465,1
-0.0080067,1
-0.0031618,1
-0.0025133,1
-0.0020567,1
0.0029589,1
0.0040022,1
0.0038823,1
-0.013551,0
0.0075542,0
0.002852,0
0.0054027,0
-0.012723,0
-0.0081704,0
-0.0042808,0
0.0065708,0
0.0066111,0
0.0073742,0
-0.007653,0
-0.0057174,0
1.2566,0
1.2625,0
1.2645,0
1.2674,0
1.2548,0
1.2533,0
1.2594,0
-0.0022999,0
-0.0071485,1
0.0039143,1
1.262,1
1.264,1
1.2514,1
1.2605,1
1.2612,1
1.2627,1
1.2566,1
0.0027746,1
-0.0036082,1
0.005293,1
0.014853,1
-0.0037747,1
0.00524,1
-0.0066848,1
-0.0098302,1
0.0056801,1
0.0086074,1
-0.0090527,1
0.0031305,0
0.00090113,0
0.0024853,0
0.0032037,0
-0.00036455,0
0.0026448,0
-0.0087743,0
0.0058111,0
-0.0067931,0
0.011171,0
-0.0068131,0
-0.0012658,0
1.2528,0
1.2602,0
1.241,0
1.2507,0
1.2479,0
1.2512,0
1.261,0
0.0016959,0
-0.0016731,0
0.0066376,0
-0.0082903,0
-4.5243e-05,0
-0.004859,0
-0.0076997,0
0.0024846,0
-0.0030616,0
-0.0083873,0
0.0031809,0
-0.0047865,0
0.0032281,0
1.2636,0
1.248,0
1.2521,0
1.2551,0
1.2546,0
1.2581,0
1.2619,0
-3.4382e-05,0
-0.0053832,1
-0.0039507,1
1.2576,1
1.2562,1
1.2497,1
1.2646,1
1.2553,1
1.2713,1
1.2669,1
0.0028202,1
-0.004385,1
0.0084694,1
0.00091245,1
0.0048493,1
-0.0026714,1
-0.0029752,1
0.0056745,1
0.0051499,1
-0.0096405,1
-0.004721,1
0.012238,1
-0.0005809,1
1.263,1
1.2621,1
1.2656,1
1.2406,1
1.2632,1
1.2707,1
1.2736,1
0.010737,1
-0.0041068,1
0.0079299,1
0.0020203,1
0.0055035,1
0.0074807,1
-0.005731,1
-0.0061181,1
-0.0071219,1
0.0089867,1
-0.011217,1
0.0024694,1
-0.014904,1
1.2649,1
1.2572,1
1.2545,1
1.2507,1
1.2528,1
1.2557,1
1.2553,1
0.004593,1
-0.0023266,1
0.0065593,1
-0.00084785,1
0.0050045,1
0.0029819,1
-0.011378,1
-0.0015591,1
0.0051057,1
-0.0011273,1
0.0036334,1
-0.014571,1
-0.00693,1
1.2608,1
1.2529,1
1.2618,1
1.2568,1
1.2523,1
1.2589,1
1.2664,1
-0.0012504,1
-0.0012243,1
0.0094155,1
0.011224,1
-0.012538,1
-0.0012973,1
0.0023414,1
0.0022399,1
-0.0068951,1
-0.0072889,1
0.00017797,1
0.00064986,0
-0.0070077,0
-0.00018994,0
0.0089362,0
0.010156,0
-0.0038849,0
-0.0073897,0
0.0027864,0
0.004129,0
-0.00046225,0
-0.0054911,0
-0.0024108,0
1.2619,0
1.2448,0
1.2682,0
1.2623,0
1.2603,0
1.2524,0
1.2582,0
-0.0025608,0
0.00227,1
0.0046952,1
1.2616,1
1.2696,1
1.2592,1
1.2592,1
1.2523,1
1.2633,1
1.2687,1
0.0030929,1
7.403e-05,1
0.00023247,1
0.01252,1
0.0063584,1
-6.9097e-05,1
-0.0040691,1
0.0014393,1
0.0048565,1
-0.00055018,1
-0.007226,1
-0.0043718,1
-0.0022677,1
1.2598,1
1.2611,1
1.263,1
1.2571,1
1.2591,1
1.2695,1
1.2598,1
0.00089653,1
-0.0081077,1
-0.0048337,1
-0.0021923,1
-0.0089564,1
0.011211,1
-0.0027767,1
-0.016008,1
0.012704,1
0.0054378,1
0.012288,1
0.0032544,1
-0.0066529,1
1.2601,1
1.238,1
1.2716,1
1.2624,1
1.2442,1
1.2627,1
1.258,1
0.0010587,1
0.0060113,1
-0.0086748,1
-0.00097133,1
0.0076791,1
0.0045997,1
-0.00092982,1
-0.0074554,1
-0.0028472,1
-0.0047913,1
0.0028135,1
0.010261,1
-0.0042342,1
1.2597,1
1.2537,1
1.2721,1
1.2513,1
1.2622,1
1.2429,1
1.2579,1
0.0021261,1
0.013068,1
-0.0052944,1
-0.0034128,1
-0.002937,1
-0.0055829,1
0.0037385,1
0.0083978,1
0.0012693,1
-0.0032604,1
-0.010375,1
-0.0043832,1
0.0058155,1
1.2605,1
1.2524,1
1.2723,1
1.2606,1
1.262,1
1.2696,1
1.259,1
0.0057292,1
-0.0062793,1
-0.0039024,1
0.0090477,1
-0.011585,1
-0.0040064,1
-0.0026965,1
-0.0091261,1
-0.003259,1
0.0093202,1
-0.01472,1
0.013222,0
0.012963,0
-0.0077835,0
-0.002726,0
-0.0081244,0
0.0050836,0
-0.00036633,0
-0.004649,0
-0.0039816,0
-0.0029584,0
0.015716,0
0.00015046,0
1.2681,0
1.2512,0
1.2666,0
1.255,0
1.2509,0
1.2647,0
1.2624,0
0.0061017,0
0.007593,1
-0.0036859,1
1.2503,1
1.2591,1
1.2555,1
1.2604,1
1.2612,1
1.256,1
1.264,1
0.004919,1
0.0038004,1
0.0060408,1
-0.0049026,1
-0.0063782,1
-0.0083687,1
0.00030446,1
-0.00079293,1
-0.0034633,1
0.0075999,1
0.0036019,1
0.0020509,0
0.0025736,0
0.0062733,0
0.0036679,0
0.0038644,0
-0.0056661,0
-0.014247,0
-0.0080542,0
0.010347,0
-0.0031263,0
-0.0062042,0
-0.0046523,0
1.2731,0
1.2691,0
1.2499,0
1.2573,0
1.2557,0
1.2719,0
1.2619,0
0.0096773,0
0.0053103,1
-0.0048206,1
1.2623,1
1.2586,1
1.2599,1
1.2641,1
1.2572,1
1.2595,1
1.2652,1
0.0019912,1
-0.00010648,1
0.0082315,1
0.010067,1
-0.0033835,1
0.00081829,1
-0.0045892,1
-0.0067021,1
-0.00687,1
-0.002747,1
-0.0060925,1
-0.0009908,0
-0.0056792,0
-0.0065017,0
0.013597,0
0.0044306,0
-0.015566,0
0.0009935,0
-0.012501,0
0.0004678,0
-7.7429e-05,0
0.0063352,0
0.0033828,0
1.2487,0
1.2523,0
1.2689,0
1.2561,0
1.2658,0
1.2656,0
1.2575,0
-0.0018729,0
-0.0034246,0
0.0031123,0
0.00049769,0
0.0032074,0
0.0080963,0
-0.0046448,0
0.0076036,0
-0.0046912,0
0.0087007,0
0.0060243,0
-0.0080524,0
-0.017698,0
1.2568,0
1.2623,0
1.2655,0
1.2569,0
1.2527,0
1.258,0
1.2635,0
-0.00021121,0
-0.0036082,0
0.0023943,0
-0.0025029,0
-0.00095104,0
-0.013325,0
0.0035874,0
-0.0032466,0
0.0036996,0
0.00086492,0
-0.0075986,0
0.01782,0
0.0070027,0
1.2636,0
1.2506,0
1.2502,0
1.2655,0
1.266,0
1.2476,0
1.2607,0
-0.0062689,0
-0.012756,0
-0.00029321,0
0.015785,0
-0.0042513,0
-0.0042313,0
-0.0079417,0
-0.0041547,0
0.0062763,0
-0.014051,0
-0.0047964,0
0.0029768,0
0.0037477,0
1.2626,0
1.2641,0
1.2587,0
1.2563,0
1.2649,0
1.253,0
1.2707,0
-0.0055713,0
-0.0020886,1
0.014408,1
1.2532,1
1.2481,1
1.2606,1
1.2614,1
1.2561,1
1.2555,1
1.265,1
-0.017203,1
-0.0011754,1
0.0042441,1
0.0021044,1
0.017925,1
0.00044054,1
-0.00945,1
-0.0042858,1
0.008626,1
0.0076637,1
9.9638e-05,1
-0.0028537,1
-0.0018516,1
1.2585,1
1.2548,1
1.2541,1
1.2699,1
1.2508,1
1.2605,1
1.2701,1
-0.0019156,1
0.0038843,1
0.0045327,1
0.0036069,1
0.013053,1
0.0014406,1
-0.0097091,1
0.0041245,1
-0.0067429,1
0.00051006,1
0.00067541,1
0.006931,0
-0.00082811,0
-0.0045146,0
-0.0059913,0
0.0050743,0
0.011307,0
-0.0039833,0
0.014686,0
0.001554,0
0.0080565,0
-0.0026773,0
-0.0020778,0
1.2643,0
1.2543,0
1.2528,0
1.2535,0
1.2561,0
1.2432,0
1.2592,0
-0.0013404,0
-0.025022,1
0.012424,1
1.248,1
1.2577,1
1.2714,1
1.2521,1
1.2631,1
1.2504,1
1.2629,1
-0.0046073,1
0.0042318,1
-0.0025726,1
0.004838,1
0.004673,1
-0.0064112,1
-0.01206,1
-0.0044977,1
-0.0038238,1
-0.0092667,1
0.0050562,1
0.0028258,0
0.00050328,0
-0.001707,0
-0.0028225,0
0.00028436,0
-0.0047941,0
0.008596,0
-8.3073e-05,0
-0.0082868,0
-4.6658e-05,0
-0.0059766,0
0.0020168,0
1.2522,0
1.2692,0
1.2528,0
1.256,0
1.262,0
1.2694,0
1.2581,0
0.0029514,0
-0.00015306,0
-0.0037778,0
-0.0026184,0
-0.0047561,0
-0.0085475,0
-0.013772,0
-0.0052924,0
-0.0026951,0
-0.0041922,0
0.0055141,0
-0.0043526,0
-0.013255,0
1.2581,0
1.2565,0
1.264,0
1.2494,0
1.2664,0
1.258,0
1.247,0
0.0038152,0
-0.01265,0
-0.0049243,0
-0.0014787,0
-0.010553,0
0.0017955,0
-0.011481,0
-0.0044322,0
-0.0027525,0
-0.0010238,0
0.0086792,0
0.0041395,0
-0.0066833,0
1.2641,0
1.2545,0
1.254,0
1.2722,0
1.2643,0
1.2589,0
1.2567,0
0.0068514,0
-0.0030588,1
0.01114,1
1.2591,1
1.2639,1
1.2561,1
1.2566,1
1.2585,1
1.2657,1
1.2577,1
0.0018871,1
-0.0048567,1
-0.015243,1
-0.00065989,1
0.015512,1
-0.0031328,1
-0.0010828,1
0.0013643,1
0.0022704,1
-0.0019053,1
0.0027829,1
-0.0015128,1
0.0024399,1
1.2643,1
1.2621,1
1.2704,1
1.2604,1
1.2606,1
1.2638,1
1.2605,1
0.001811,1
0.002144,1
0.016491,1
0.0052785,1
-0.001472,1
0.00040717,1
0.00077638,1
0.0049714,1
0.0029603,1
-0.00066476,1
0.0048011,1
-0.0042582,0
-0.0020513,0
0.0073456,0
0.0091346,0
0.00034161,0
-0.0048834,0
-0.0053696,0
-0.00019867,0
-0.014275,0
-0.008691,0
-0.0059872,0
0.0014746,0
1.2706,0
1.2562,0
1.2513,0
1.2649,0
1.2547,0
1.2555,0
1.2617,0
-0.012213,0
0.007451,0
0.0098722,0
0.00074258,0
0.0055874,0
0.0097243,0
0.0010697,0
0.0055553,0
0.0065945,0
-0.0035346,0
0.014007,0
0.0010589,0
0.0024303,0
1.2587,0
1.2626,0
1.2639,0
1.2527,0
1.2607,0
1.2677,0
1.2693,0
0.0054303,0
-0.007135,0
-0.008736,0
