2.2975,1
0.77958,1
0.027475,1
1.0892,1
3.1457,1
-0.28609,1
0.10948,1
0.63888,1
1.2047,1
-0.40492,1
0.93195,1
-0.14679,1
0.35276,1
1.3966,1
0.12722,1
0.43313,1
-1.2242,1
0.78105,1
1.3153,1
1.8271,1
-2.4537,1
0.53691,1
-0.15696,1
1.9292,1
-0.062173,1
-0.54124,1
0.85596,1
-1.373,1
1.8263,1
1.109,1
0.023363,1
-0.77263,1
0.56911,1
1.6044,1
0.63886,1
-1.9359,1
-0.081439,1
-1.2713,1
1.0972,1
1.8468,1
-2.6129,0
-0.75586,0
-0.44799,0
0.70596,0
0.055009,0
-0.64857,0
-0.28238,0
-1.3248,0
-0.67207,0
-1.7415,0
-0.82314,0
-0.52202,0
0.089191,0
0.30057,0
1.0645,0
2.7373,0
-0.0099489,0
1.0184,0
1.2947,0
0.54911,0
3.1535,1
-2.1412,1
1.4243,1
1.4277,1
1.8453,1
1.859,1
0.56884,1
1.8498,1
1.8761,1
2.476,1
0.91132,1
1.0024,1
-0.41861,1
0.046544,1
0.52903,1
0.061204,1
0.51917,1
1.4411,1
1.7322,1
-0.54858,1
0.96093,1
1.283,1
3.0586,1
0.092149,1
0.86103,1
2.266,1
1.1993,1
1.118,1
0.31027,1
1.237,1
-1.9233,1
0.81496,1
0.64249,1
1.7011,1
1.196,1
-1.2241,1
-0.077615,1
1.8243,1
0.047247,1
1.1235,1
-0.90762,0
2.3532,0
0.60504,0
-0.73039,0
-0.013703,0
-1.3154,0
0.93789,0
-0.20627,0
0.60332,0
-0.45485,0
0.46501,0
-0.093265,0
2.0219,0
2.8665,0
1.2558,0
1.8578,0
0.056317,0
-0.23876,0
-0.46802,0
2.4315,0
0.66418,0
2.3074,0
-0.0319,0
-0.2301,0
0.5933,0
-1.5728,0
-0.077941,0
-0.74524,0
-0.088103,0
1.5588,0
0.31298,0
0.19362,0
2.4085,0
0.070239,0
2.7064,0
1.3022,0
1.1611,0
0.4811,0
2.0867,0
-1.7758,0
2.404,1
-0.79842,1
1.049,1
3.9184,1
1.0822,1
1.6694,1
-0.43259,1
2.7667,1
0.42265,1
-0.78892,1
-3.133,1
0.016646,1
0.86512,1
1.2822,1
-1.1605,1
1.1369,1
0.14942,1
0.38057,1
0.95883,1
0.08113,1
0.45509,1
-1.1276,1
0.11034,1
2.4565,1
0.94267,1
0.38834,1
3.4802,1
1.9891,1
2.2074,1
0.92944,1
1.7062,1
-0.95035,1
0.82256,1
-2.4176,1
0.27036,1
-1.3234,1
1.7478,1
1.3343,1
-0.29514,1
0.69953,1
-1.9545,1
0.34468,1
-0.55323,1
-0.40832,1
2.0095,1
2.8301,1
-0.26541,1
1.1716,1
1.3371,1
-0.65574,1
0.27632,1
0.25374,1
-2.0756,1
0.6843,1
0.53709,1
0.0030896,1
2.1905,1
1.2723,1
0.65945,1
1.3552,1
-0.30043,0
-0.42694,0
2.2507,0
0.85702,0
0.72427,0
1.0829,0
0.62256,0
